word,n,noun,propn,adj,verb,adv,other,dominant,noun_share,n_low,noun_low,propn_low
bolet,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boleyn,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolger,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bolinas,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bolingbroke,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boliou,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bolivar,2,0,1,1,0,0,0,PROPN,0.000,0,0,0
bolivia,8,0,8,0,0,0,0,PROPN,0.000,0,0,0
bolivian,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolker,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bollier,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bolo,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bologna,2,1,1,0,0,0,0,NOUN,0.500,0,0,0
bolon,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolovens,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolsheviks,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bolshevism,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolshevistic,1,0,0,1,0,0,0,ADJ,0.000,0,0,0
bolshoi,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolster,12,1,0,0,11,0,0,VERB,0.083,12,1,0
bolstered,13,0,0,0,13,0,0,VERB,0.000,12,0,0
bolstering,2,0,0,0,2,0,0,VERB,0.000,2,0,0
bolt,12,10,0,0,2,0,0,NOUN,0.833,12,10,0
bolted,9,0,0,0,9,0,0,VERB,0.000,9,0,0
bolten,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bolting,2,0,0,0,2,0,0,VERB,0.000,2,0,0
bolton,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bolts,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
boltzmann,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bomb,73,67,0,0,6,0,0,NOUN,0.918,70,67,0
bombarded,2,0,0,0,2,0,0,VERB,0.000,2,0,0
bombarding,3,0,0,0,3,0,0,VERB,0.000,3,0,0
bombardment,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bombast,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bombastic,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
bombay,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
bombays,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bombed,8,0,0,1,7,0,0,VERB,0.000,8,0,0
bomber,15,15,0,0,0,0,0,NOUN,1.000,15,15,0
bombers,26,25,1,0,0,0,0,NOUN,0.962,25,25,0
bombing,20,17,0,0,3,0,0,NOUN,0.850,20,17,0
bombings,14,14,0,0,0,0,0,NOUN,1.000,14,14,0
bombproof,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
bombs,53,53,0,0,0,0,0,NOUN,1.000,53,53,0
bombshell,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bombus,4,4,0,0,0,0,0,NOUN,1.000,0,0,0
bon,8,0,2,0,0,0,6,OTHER,0.000,1,0,0
bona,2,0,0,0,0,0,2,OTHER,0.000,2,0,0
bonacci,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonafide,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonaire,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonanza,6,3,3,0,0,0,0,NOUN,0.500,2,2,0
bonaparte,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonaventure,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bond,158,148,10,0,0,0,0,NOUN,0.937,139,138,1
bondad,13,0,13,0,0,0,0,PROPN,0.000,5,0,5
bondage,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
bonde,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonded,5,0,0,0,5,0,0,VERB,0.000,5,0,0
bondholders,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bondi,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bonding,9,5,1,0,3,0,0,NOUN,0.556,7,4,0
bonds,291,291,0,0,0,0,0,NOUN,1.000,280,280,0
bondsman,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bone,55,53,2,0,0,0,0,NOUN,0.964,53,53,0
boned,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
boneheaded,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
bonenfant,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boner,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bones,38,36,2,0,0,0,0,NOUN,0.947,34,34,0
bonesetter,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
bonfiglio,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonfire,8,6,2,0,0,0,0,NOUN,0.750,5,5,0
bonfires,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bong,7,1,0,0,0,0,6,OTHER,0.143,1,1,0
bongo,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bongos,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bonham,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
bonheur,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
bonhoeffer,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonhoffer,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boniface,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
boning,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bonita,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonito,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonjour,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
bonn,14,0,14,0,0,0,0,PROPN,0.000,0,0,0
bonnard,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonne,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
bonnell,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bonner,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
bonnet,3,3,0,0,0,0,0,NOUN,1.000,2,2,0
bonnets,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bonneville,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bonnie,4,1,3,0,0,0,0,PROPN,0.250,1,1,0
bonnor,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
bono,3,0,1,0,0,0,2,OTHER,0.000,2,0,0
bonosus,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bonsai,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bonsell,7,0,7,0,0,0,0,PROPN,0.000,0,0,0
bontempo,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bonté,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
bonus,44,42,2,0,0,0,0,NOUN,0.955,37,37,0
bonuses,19,16,0,0,3,0,0,NOUN,0.842,19,16,0
bonwit,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bony,8,0,0,8,0,0,0,ADJ,0.000,8,0,0
bonzes,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
boo,6,0,0,0,1,0,5,OTHER,0.000,6,0,0
boob,3,1,0,0,2,0,0,VERB,0.333,3,1,0
boobify,1,0,0,0,1,0,0,VERB,0.000,1,0,0
booboo,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
boobs,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
booby,4,2,0,2,0,0,0,NOUN,0.500,3,2,0
boogie,3,2,0,0,0,0,1,NOUN,0.667,2,1,0
boogieman,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
booing,2,0,0,0,2,0,0,VERB,0.000,2,0,0
book,516,482,19,0,15,0,0,NOUN,0.934,480,465,0
bookcase,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
bookcases,2,2,0,0,0,0,0,NOUN,1.000,1,1,0
booked,31,0,0,0,31,0,0,VERB,0.000,31,0,0
booker,4,1,3,0,0,0,0,PROPN,0.250,1,1,0
bookers,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bookies,3,3,0,0,0,0,0,NOUN,1.000,2,2,0
booking,16,11,2,0,3,0,0,NOUN,0.688,14,11,0
bookings,7,7,0,0,0,0,0,NOUN,1.000,6,6,0
bookish,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
bookkeeper,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bookkeeping,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
booklet,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
booklets,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
booklists,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bookmakers,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bookman,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
books,228,227,1,0,0,0,0,NOUN,0.996,217,217,0
bookseller,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bookshelf,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bookshelves,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
bookstore,7,7,0,0,0,0,0,NOUN,1.000,7,7,0
bookstores,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bookwalter,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boolean,9,8,1,0,0,0,0,NOUN,0.889,8,8,0
booleanpolygonconstraint,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
booleans,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boom,37,27,1,0,2,0,7,NOUN,0.730,34,27,0
boomboxes,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boomed,2,0,0,0,2,0,0,VERB,0.000,2,0,0
boomerang,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boomerangs,1,0,0,0,1,0,0,VERB,0.000,1,0,0
boomers,10,10,0,0,0,0,0,NOUN,1.000,10,10,0
booming,16,0,0,11,5,0,0,ADJ,0.000,15,0,0
booms,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boomtown,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
boon,6,3,2,1,0,0,0,NOUN,0.500,4,3,0
boone,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
boons,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boonton,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boooooooooooglyyyyyy,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
boorish,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
boors,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boorse,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boorstyn,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boos,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
boosh,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boosle,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boost,75,33,0,0,42,0,0,VERB,0.440,73,33,0
boosted,29,0,0,0,29,0,0,VERB,0.000,29,0,0
booster,5,5,0,0,0,0,0,NOUN,1.000,5,5,0
boosterish,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boosters,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
boosting,17,0,2,0,15,0,0,VERB,0.000,15,0,0
boosts,8,2,0,0,6,0,0,VERB,0.250,8,2,0
boot,25,16,2,0,7,0,0,NOUN,0.640,22,15,0
bootay,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
booted,4,0,0,0,4,0,0,VERB,0.000,4,0,0
booth,17,13,4,0,0,0,0,NOUN,0.765,13,13,0
bootham,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boothbay,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boothby,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
booths,6,6,0,0,0,0,0,NOUN,1.000,5,5,0
booting,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bootle,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bootlegger,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bootleggers,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bootlegging,1,0,0,0,1,0,0,VERB,0.000,1,0,0
boots,40,37,3,0,0,0,0,NOUN,0.925,35,35,0
bootstrap,22,0,22,0,0,0,0,PROPN,0.000,0,0,0
bootup,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
booty,8,8,0,0,0,0,0,NOUN,1.000,4,4,0
booyah,1,0,0,0,0,0,1,OTHER,0.000,0,0,0
booze,8,8,0,0,0,0,0,NOUN,1.000,8,8,0
bop,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
bopped,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bora,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borak,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borat,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borates,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
borax,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bordeau,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bordeaux,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
bordel,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
borden,20,0,20,0,0,0,0,PROPN,0.000,0,0,0
bordens,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
border,82,79,3,0,0,0,0,NOUN,0.963,72,72,0
bordered,6,0,0,0,6,0,0,VERB,0.000,6,0,0
bordering,9,0,0,0,9,0,0,VERB,0.000,9,0,0
borderlands,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
borderline,7,5,0,1,0,1,0,NOUN,0.714,7,5,0
borders,44,41,1,0,2,0,0,NOUN,0.932,43,41,0
bordner,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bore,32,4,0,0,28,0,0,VERB,0.125,31,4,0
bored,48,0,1,22,25,0,0,VERB,0.000,47,0,0
boredom,14,14,0,0,0,0,0,NOUN,1.000,13,13,0
boren,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
borenstein,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
borer,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bores,2,1,0,0,1,0,0,NOUN,0.500,2,1,0
borg,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borge,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
borgeson,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borglum,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
boring,30,1,0,25,4,0,0,ADJ,0.033,30,1,0
boris,14,0,14,0,0,0,0,PROPN,0.000,0,0,0
bork,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
borka,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
borland,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
born,236,0,0,2,234,0,0,VERB,0.000,220,0,0
borne,10,0,0,1,9,0,0,VERB,0.000,10,0,0
borneo,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bornholm,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boron,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borough,8,7,1,0,0,0,0,NOUN,0.875,5,5,0
boroughs,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
borring,1,0,0,0,1,0,0,VERB,0.000,1,0,0
borritos,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
borromini,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
borrow,21,0,0,0,21,0,0,VERB,0.000,21,0,0
borrowed,32,0,0,0,32,0,0,VERB,0.000,31,0,0
borrower,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
borrowers,19,19,0,0,0,0,0,NOUN,1.000,19,19,0
borrowing,29,18,0,0,11,0,0,NOUN,0.621,27,18,0
borrowings,6,6,0,0,0,0,0,NOUN,1.000,6,6,0
borrows,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bos,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
bosch,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bosco,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bose,3,0,3,0,0,0,0,PROPN,0.000,1,0,1
bosis,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
boskin,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bosler,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bosley,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bosnia,11,0,11,0,0,0,0,PROPN,0.000,0,0,0
bosnian,2,0,0,2,0,0,0,ADJ,0.000,0,0,0
bosom,9,9,0,0,0,0,0,NOUN,1.000,9,9,0
bosoms,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bosphorus,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
boss,45,43,2,0,0,0,0,NOUN,0.956,41,41,0
bossed,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bosses,14,14,0,0,0,0,0,NOUN,1.000,14,14,0
bosslady,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bossman,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bossy,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
bostitch,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boston,151,0,151,0,0,0,0,PROPN,0.000,1,0,1
bostonian,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bostonians,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boswell,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bot,10,10,0,0,0,0,0,NOUN,1.000,10,10,0
botanical,4,0,2,2,0,0,0,ADJ,0.000,2,0,0
botanically,1,0,0,0,0,1,0,ADV,0.000,1,0,0
botanicals,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
botanists,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
botany,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
botched,2,0,0,1,1,0,0,ADJ,0.000,2,0,0
botching,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
botero,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
both,1518,0,0,0,0,20,1498,OTHER,0.000,1315,0,0
botha,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bothell,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bother,61,0,1,0,60,0,0,VERB,0.000,59,0,0
bothered,30,0,0,2,28,0,0,VERB,0.000,29,0,0
bothering,11,0,0,0,11,0,0,VERB,0.000,11,0,0
bothers,8,2,0,0,6,0,0,VERB,0.250,8,2,0
bothersome,3,0,0,3,0,0,0,ADJ,0.000,3,0,0
botn,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bottega,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
botti,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bottineau,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bottle,157,154,3,0,0,0,0,NOUN,0.981,151,151,0
bottled,5,0,0,2,3,0,0,VERB,0.000,5,0,0
bottleneck,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
bottlenecks,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
bottles,49,48,0,0,1,0,0,NOUN,0.980,47,46,0
bottling,6,5,0,0,1,0,0,NOUN,0.833,6,5,0
bottom,162,144,1,17,0,0,0,NOUN,0.889,150,135,0
bottomed,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bottoming,2,0,0,0,2,0,0,VERB,0.000,2,0,0
bottomless,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
bottoms,9,9,0,0,0,0,0,NOUN,1.000,8,8,0
botulinal,1,0,0,1,0,0,0,ADJ,0.000,0,0,0
botulinum,1,0,1,0,0,0,0,PROPN,0.000,1,0,1
bouanahsha,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
boucher,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
boucle,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boucles,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boudreau,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bouffant,3,0,1,2,0,0,0,ADJ,0.000,2,0,0
bouffe,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
bougainville,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
bougeais,1,0,0,0,0,0,1,OTHER,0.000,1,0,0
bough,3,2,1,0,0,0,0,NOUN,0.667,2,2,0
boughs,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
bought,189,0,2,0,187,0,0,VERB,0.000,185,0,0
bougie,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bouild,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bouillon,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boulder,19,10,9,0,0,0,0,NOUN,0.526,9,9,0
boulders,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
boule,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boulevard,20,14,6,0,0,0,0,NOUN,0.700,7,7,0
boulevards,3,3,0,0,0,0,0,NOUN,1.000,3,3,0
boulez,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boulle,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boun,5,0,4,0,0,0,1,PROPN,0.000,1,0,0
bounce,12,6,0,0,6,0,0,NOUN,0.500,12,6,0
bounced,23,0,0,0,23,0,0,VERB,0.000,23,0,0
bouncer,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bouncers,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bounces,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bouncing,14,1,0,0,13,0,0,VERB,0.071,14,1,0
bouncy,4,2,0,2,0,0,0,NOUN,0.500,4,2,0
bound,94,3,0,3,87,0,1,VERB,0.032,94,3,0
boundaries,32,31,1,0,0,0,0,NOUN,0.969,31,31,0
boundary,27,23,4,0,0,0,0,NOUN,0.852,20,20,0
boundaryless,42,0,2,40,0,0,0,ADJ,0.000,40,0,0
boundarylessness,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
bounded,14,0,0,3,11,0,0,VERB,0.000,14,0,0
bounding,2,0,0,0,2,0,0,VERB,0.000,2,0,0
boundless,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
bounds,15,15,0,0,0,0,0,NOUN,1.000,15,15,0
bounties,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bountiful,2,0,0,2,0,0,0,ADJ,0.000,2,0,0
bounty,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
bouquet,8,8,0,0,0,0,0,NOUN,1.000,8,8,0
bouquets,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bourbon,10,6,4,0,0,0,0,NOUN,0.600,6,6,0
bourbons,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
bourcier,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bourdain,2,1,1,0,0,0,0,NOUN,0.500,1,1,0
bourg,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bourgeois,6,6,0,0,0,0,0,NOUN,1.000,5,5,0
bourgeoisie,4,4,0,0,0,0,0,NOUN,1.000,4,4,0
bourguiba,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bourn,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bourofaye,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bourret,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bourroughs,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bout,27,9,4,0,0,2,12,OTHER,0.333,22,9,0
boutflower,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boutique,4,4,0,0,0,0,0,NOUN,1.000,3,3,0
boutiques,6,6,0,0,0,0,0,NOUN,1.000,6,6,0
bouton,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bouts,9,9,0,0,0,0,0,NOUN,1.000,9,9,0
bouvardier,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bouvier,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bovine,3,1,0,2,0,0,0,ADJ,0.333,3,1,0
bovines,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bow,26,18,2,0,6,0,0,NOUN,0.692,24,18,0
bowan,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bowden,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bowdoin,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bowed,13,0,0,0,13,0,0,VERB,0.000,13,0,0
bowel,3,2,1,0,0,0,0,NOUN,0.667,2,2,0
bowels,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bowen,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bower,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bowers,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bowery,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bowes,8,0,8,0,0,0,0,PROPN,0.000,0,0,0
bowie,2,0,2,0,0,0,0,PROPN,0.000,0,0,0
bowing,3,1,0,0,2,0,0,VERB,0.333,3,1,0
bowker,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bowl,57,54,3,0,0,0,0,NOUN,0.947,51,51,0
bowled,1,0,0,0,1,0,0,VERB,0.000,1,0,0
bowles,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
bowli,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bowling,8,0,7,0,1,0,0,PROPN,0.000,1,0,0
bowls,9,6,1,0,2,0,0,NOUN,0.667,8,6,0
bowman,5,0,5,0,0,0,0,PROPN,0.000,0,0,0
bows,6,5,0,0,1,0,0,NOUN,0.833,6,5,0
bowstring,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
bowtie,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
box,195,163,28,0,4,0,0,NOUN,0.836,159,155,0
boxborough,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boxcar,6,6,0,0,0,0,0,NOUN,1.000,6,6,0
boxcars,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
boxed,3,0,0,1,2,0,0,VERB,0.000,3,0,0
boxell,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
boxer,3,2,1,0,0,0,0,NOUN,0.667,2,2,0
boxes,46,45,1,0,0,0,0,NOUN,0.978,44,44,0
boxford,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boxing,6,2,1,0,3,0,0,VERB,0.333,6,2,1
boxwood,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boxy,1,0,0,1,0,0,0,ADJ,0.000,1,0,0
boy,381,348,16,0,0,0,17,NOUN,0.913,354,337,3
boyars,1,1,0,0,0,0,0,NOUN,1.000,1,1,0
boyce,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boycott,16,15,0,0,1,0,0,NOUN,0.938,16,15,0
boycotted,2,0,0,0,2,0,0,VERB,0.000,2,0,0
boyd,6,0,6,0,0,0,0,PROPN,0.000,0,0,0
boyer,3,0,3,0,0,0,0,PROPN,0.000,0,0,0
boyfriend,17,17,0,0,0,0,0,NOUN,1.000,17,17,0
boyfriends,2,2,0,0,0,0,0,NOUN,1.000,2,2,0
boyhood,8,8,0,0,0,0,0,NOUN,1.000,8,8,0
boyish,5,0,0,5,0,0,0,ADJ,0.000,5,0,0
boyle,10,0,10,0,0,0,0,PROPN,0.000,0,0,0
boyles,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boylston,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
boys,203,190,13,0,0,0,0,NOUN,0.936,177,177,0
boyz,1,0,1,0,0,0,0,PROPN,0.000,0,0,0
bozell,4,0,4,0,0,0,0,PROPN,0.000,0,0,0
