word,scowl_size,scowl_pos,scowl_is_noun,scowl_noun_size,scowl_subtypes,scowl_dialects,scowl_variant_in,scowl_american_standard,scowl_senses,scowl_inflections,scowl_codes
achkan,70,n:1,True,70,,,,True,,,
achlamydeous,70,aj:1,False,,,,,True,,,
achlorhydria,70,n:1,True,70,,,,True,,achlorhydrias,
achondrite,70,n:1,True,70,,,,True,,achondrites,
achondroplasia,70,n:2,True,70,,,,True,,achondroplasias,
achoo,50,i:1,False,,,,,True,,,
achromat,70,n:1,True,70,,,,True,,achromats,
achromatic,50,aj:1,False,,,,,True,,,
achromatically,70,av:1,False,,,,,True,,,
achromaticity,70,n:2,True,70,,,,True,,achromaticities,
achromatin,70,n:1,True,70,,,,True,,achromatins,
achromatise,70,v:1,False,,,B,,False,,"achromatised, achromatising, achromatises",B
achromatism,70,n:2,True,70,,,,True,,achromatisms,
achromatize,70,v:1,False,,,AZ,,True,,"achromatized, achromatizing, achromatizes",A Z
achromatous,70,aj:1,False,,,,,True,,,
achromic,70,aj:1,False,,,,,True,,,
achy,40,aj:2,False,,,,,True,,"achier, achiest",
acicula,70,n:1,True,70,,,,True,,aciculas,
acicular,70,aj:1,False,,,,,True,,,
aciculate,70,aj:1,False,,,,,True,,,
aciculum,70,n:1,True,70,,,,True,,aciculums,
acid,35,n:1;aj:1,True,35,,,,True,,acids,
acidic,40,aj:1,False,,,,,True,,,
acidification,70,n:2,True,70,,,,True,,acidifications,
acidifier,70,n:1,True,70,,,,True,,acidifiers,
acidify,50,v:1,False,,,,,True,,"acidified, acidifying, acidifies",
acidimeter,70,n:1,True,70,,,,True,,acidimeters,
acidimetry,70,n:2,True,70,,,,True,,acidimetries,
acidity,35,n:1,True,35,,,,True,,,
acidly,50,av:1,False,,,,,True,,,
acidness,70,n:2,True,70,,,,True,,acidnesses,
acidophil,70,n:1,True,70,,,,True,,"acidophils, acidophil's",
acidosis,60,n:1,True,60,,,,True,,,
acidotic,70,aj:1,False,,,,,True,,,
acidulate,70,v:1,False,,,,,True,,"acidulated, acidulating, acidulates",
acidulent,70,aj:1,False,,,,,True,,,
acidulous,50,aj:1,False,,,,,True,,,
aciduria,70,n:1,True,70,,,,True,,acidurias,
acierate,70,v:1,False,,,,,True,,"acierated, acierating, acierates",
acinaciform,70,aj:1,False,,,,,True,,,
aciniform,70,aj:1,False,,,,,True,,,
acinus,70,n:1,True,70,,,,True,,acini,
ackee,70,n:1,True,70,,,,True,,ackees,
acknowledge,35,v:1,False,,,,,True,,"acknowledged, acknowledging, acknowledges",
acknowledgeable,70,aj:1,False,,,,,True,,,
acknowledged,40,aj:1,False,,,,,True,,,
acknowledgement,35,n:1,True,35,,ABC,A,False,,acknowledgements,Av B C
acknowledgment,35,n:1,True,35,,AC,C,True,,acknowledgments,A Cv
acme,50,n:2,True,50,,,,True,,acmes,
acne,35,n:1,True,35,,,,True,,,
acned,70,aj:1,False,,,,,True,,,
acnode,70,n:1,True,70,,,,True,,acnodes,
acolyte,50,n:1,True,50,,,,True,,"acolytes, acolyte's",
aconite,50,n:1,True,50,,,,True,,aconites,
acorn,35,n:2,True,35,,,,True,,"acorns, acorn's",
acosmism,70,n:1,True,70,,,,True,,,
acotyledon,70,n:1,True,70,,,,True,,acotyledons,
acoustic,35,aj:1,False,,,,,True,,,
acoustical,50,aj:1,False,,,,,True,,,
acoustically,50,av:1,False,,,,,True,,,
acoustician,70,n:1,True,70,,,,True,,"acousticians, acoustician's",
acoustics,35,n:1,True,35,,,,True,,,
acquaint,35,v:2,False,,,,,True,,"acquainted, acquainting, acquaints",
acquaintance,35,n:2,True,35,,,,True,,acquaintance's | acquaintances,
acquaintanceship,60,n:1,True,60,,,,True,,,
acquainted,40,aj:1,False,,,,,True,,,
acquiesce,35,v:1,False,,,,,True,,"acquiesced, acquiescing, acquiesces",
acquiescence,35,n:1,True,35,,,,True,,,
acquiescent,50,aj:1,False,,,,,True,,,
acquiescently,60,av:1,False,,,,,True,,,
acquirable,50,aj:1,False,,,,,True,,,
acquire,35,v:1,False,,,,,True,,"acquired, acquiring, acquires",
acquired,70,aj:1,False,,,,,True,,,
acquirement,50,n:1,True,50,,,,True,,,
acquirer,60,n:1,True,60,,,,True,,acquirers,
acquisition,35,n:2,True,35,,,,True,,acquisitions,
acquisitive,50,aj:1,False,,,,,True,,,
acquisitively,60,av:1,False,,,,,True,,,
acquisitiveness,50,n:1,True,50,,,,True,,,
acquit,35,v:2,False,,,,,True,,"acquitted, acquitting, acquits",
acquittal,35,n:1,True,35,,,,True,,acquittals,
acquittance,70,n:1,True,70,,,,True,,acquittances,
acre,35,n:3,True,35,,,,True,,acre's | acres,
acreage,35,n:2,True,35,,,,True,,acreages,
acred,70,aj:1,False,,,,,True,,,
acrid,35,aj:2,False,,,,,True,,"acrider, acridest",
acridine,70,n:2,True,70,,,,True,,acridines,
acridity,60,n:1,True,60,,,,True,,,
acridly,60,av:1,False,,,,,True,,,
acridness,60,n:1,True,60,,,,True,,,
acriflavine,70,n:2,True,70,,,,True,,acriflavines,
acrimonious,35,aj:1,False,,,,,True,,,
acrimoniously,60,av:1,False,,,,,True,,,
acrimoniousness,60,n:1,True,60,,,,True,,,
acrimony,35,n:1,True,35,,,,True,,,
acrobat,35,n:1,True,35,,,,True,,"acrobats, acrobat's",
acrobatic,35,aj:1,False,,,,,True,,,
acrobatically,60,av:1,False,,,,,True,,,
acrobatics,35,n:1,True,35,,,,True,,,
acrocarpous,70,aj:1,False,,,,,True,,,
acrodont,70,n:1,True,70,,,,True,,"acrodonts, acrodont's",
acrogen,70,n:1,True,70,,,,True,,acrogens,
acrolein,70,n:2,True,70,,,,True,,acroleins,
acrolith,70,n:1,True,70,,,,True,,acroliths,
acromegalic,70,aj:1,False,,,,,True,,,
acromegaly,70,n:2,True,70,,,,True,,acromegalies,
acromion,70,n:2,True,70,,,,True,,(acromia | acromions),
acronym,35,n:1,True,35,,,,True,,acronyms,
acronymic,70,aj:1,False,,,,,True,,,
acronymous,70,aj:1,False,,,,,True,,,
acropetal,70,aj:1,False,,,,,True,,,
acrophobia,60,n:1,True,60,,,,True,,,
acrophobic,70,aj:1,False,,,,,True,,,
acropolis,60,n:1,True,60,,,,True,,acropolises,
acrospire,70,n:1,True,70,,,,True,,acrospires,
across,35,av:1;pp:1,False,,,,,True,,,
acrostic,50,n:1,True,50,,,,True,,acrostics,
acroter,70,n:1,True,70,,,,True,,acroters,
acroterion,70,n:1,True,70,,,,True,,acroteria,
acrylamide,60,n:2,True,60,,,,True,,acrylamides-,
acrylic,35,n:1;aj:1,True,35,,,,True,,acrylics,
acrylonitrile,70,n:2,True,70,,,,True,,acrylonitriles,
act,35,n:3;v:2,True,35,,,,True,,"act's | acted, acting, acts | acts",
actable,70,aj:1,False,,,,,True,,,
actin,70,n:2,True,70,,,,True,,actins,
actinal,70,aj:1,False,,,,,True,,,
acting,35,n:1,True,35,,,,True,,,
actinia,70,n:1,True,70,,,,True,,actinias,
actinic,70,aj:1,False,,,,,True,,,
actinide,70,n:1,True,70,,,,True,,actinides,
actinism,70,n:2,True,70,,,,True,,actinisms,
actinium,50,n:1,True,50,,,,True,,,
actinoid,70,n:1;aj:1,True,70,,,,True,,actinoids,
actinolite,70,n:2,True,70,,,,True,,actinolites,
actinometer,70,n:1,True,70,,,,True,,actinometers,
actinomorphic,70,aj:1,False,,,,,True,,,
actinomycete,70,n:1,True,70,,,,True,,"actinomycetes, actinomycete's",
actinomycin,70,n:1,True,70,,,,True,,actinomycins,
actinomycosis,70,n:2,True,70,,,,True,,actinomycoses,
actinon,70,n:2,True,70,,,,True,,actinons,
actinopod,70,n:1,True,70,,,,True,,actinopod's,
actinotherapy,70,n:1,True,70,,,,True,,,
actinouranium,70,n:1,True,70,,,,True,,actinouraniums,
actinozoan,70,n:1,True,70,,,,True,,actinozoan's,
action,35,n:3;v:1,True,35,,,,True,,"action's | actioned, actioning, - | actions",
actionable,50,aj:1,False,,,,,True,,,
actionably,70,av:1,False,,,,,True,,,
actioner,70,n:1,True,70,,,,True,,actioners,
actionless,70,aj:1,False,,,,,True,,,
activate,35,v:2,False,,,,,True,,"-, activating, - | activated, -, activates",
activation,40,n:2,True,40,,,,True,,activations-,
activator,60,n:1,True,60,,,,True,,activators,
active,35,n:3;aj:1,True,35,,,,True,,active's | actives,
actively,35,av:1,False,,,,,True,,,
activeness,60,n:1,True,60,,,,True,,,
activism,40,n:1,True,40,,,,True,,,
activist,35,n:2;aj:1,True,35,,,,True,,activist's | activists,
activistic,70,aj:1,False,,,,,True,,,
activity,35,n:1,True,35,,,,True,,activities,
actomyosin,70,n:1,True,70,,,,True,,actomyosins,
actor,35,n:2,True,35,,,,True,,actor's | actors,
actress,35,n:3,True,35,,,,True,,actress's | actresses,
actual,35,aj:1,False,,,,,True,,,
actualisation,40,n:1,True,40,,B,,False,,,B
actualise,50,v:1,False,,,B,,False,,"actualised, actualising, actualises",B
actuality,35,n:1,True,35,,,,True,,actualities,
actualization,40,n:1,True,40,,AZ,,True,,,A Z
actualize,50,v:1,False,,,AZ,,True,,"actualized, actualizing, actualizes",A Z
actually,35,av:1,False,,,,,True,,,
actuarial,50,aj:1,False,,,,,True,,,
actuarially,70,av:1,False,,,,,True,,,
actuarily,70,av:1,False,,,,,True,,,
actuary,35,n:3,True,35,,,,True,,actuaries | actuary's,
actuate,50,v:1,False,,,,,True,,"actuated, actuating, actuates",
actuation,60,n:1,True,60,,,,True,,,
actuator,50,n:1,True,50,,,,True,,"actuators, actuator's",
acuate,70,aj:1,False,,,,,True,,,
acuity,50,n:1,True,50,,,,True,,,
aculeate,70,aj:1,False,,,,,True,,,
aculeus,70,n:2,True,70,,,,True,,"aculei, -, aculei's | aculeus's",
acumen,35,n:1,True,35,,,,True,,,
acuminate,70,v:2;aj:1,False,,,,,True,,"acuminated, acuminating, acuminates",
acupressure,60,n:1,True,60,,,,True,,,
acupuncture,35,n:1,True,35,,,,True,,acupuncture's,
acupuncturist,50,n:1,True,50,,,,True,,acupuncturists,
acutance,70,n:1,True,70,,,,True,,acutances,
acute,35,n:2;aj:2,True,35,,,,True,,"acuter, acutest | acutes",
acutely,35,av:1,False,,,,,True,,,
acuteness,50,n:1,True,50,,,,True,,,
acyclic,70,aj:1,False,,,,,True,,,
acyclovir,60,n:1,True,60,,,,True,,,
acyl,60,n:2,True,60,,,,True,,acyls-,
ad,35,n:1,True,35,,,,True,,"ads, ad's",
adactylous,70,aj:1,False,,,,,True,,,
adage,35,n:1,True,35,,,,True,,adages,
adagio,50,n:2;aj:1;av:1,True,50,,,,True,,adagios,
adamance,70,n:1,True,70,,,,True,,adamances,
adamancy,70,n:1,True,70,,,,True,,adamancies,
adamant,35,n:1;aj:1,True,35,,,,True,,,
adamantine,70,aj:1,False,,,,,True,,,
adamantly,40,av:1,False,,,,,True,,,
adamsite,70,n:1,True,70,,,,True,,adamsites,
adapt,35,v:2,False,,,,,True,,"-, -, adapts | adapted, adapting, -",
adaptability,50,n:1,True,50,,,,True,,,
adaptable,35,aj:1,False,,,,,True,,,
adaptation,35,n:1,True,35,,,,True,,adaptations,
adaptational,70,aj:1,False,,,,,True,,,
adapter,35,n:3,True,35,,ABC,B,True,,adapter's | adapters,A Bv C
adaption,60,n:1,True,60,,,,True,,adaptions,
adaptive,35,aj:1,False,,,,,True,,,
adaptiveness,70,n:2,True,70,,,,True,,adaptivenesses,
adaptivity,70,n:1,True,70,,,,True,,adaptivities,
adaptor,35,n:3,True,35,,ABC,AC,False,,adaptor's | adaptors,AV B Cv
adaxial,70,aj:1,False,,,,,True,,,
add,35,v:2,False,,,,,True,,"added, adding, adds",
addable,60,aj:1,False,,,,,True,,,_
addax,70,n:1,True,70,,,,True,,"addaxes, addax's",
addend,50,n:1,True,50,,,,True,,addends,
addendum,35,n:2,True,35,,,,True,,(addenda | V: addendums),
adder,50,n:1,True,50,,,,True,,"adders, adder's",
addict,35,v:3;n:2,True,35,,,,True,,"-, addicting, - | addict's | addicted, -, addicts | addicts",
addicted,35,aj:1,False,,,,,True,,,
addiction,35,n:2,True,35,,,,True,,"addictions, addiction's",
addictive,35,aj:1,False,,,,,True,,,
additament,70,n:1,True,70,,,,True,,additaments,
addition,35,n:3,True,35,,,,True,,addition's | additions,
additional,35,aj:1,False,,,,,True,,,
additionally,35,av:1,False,,,,,True,,,
additive,35,n:1;aj:1,True,35,,,,True,,additives,
additivity,70,n:1,True,70,,,,True,,additivities,
additory,70,aj:1,False,,,,,True,,,
addle,50,v:1;aj:1,False,,,,,True,,"addled, addling, addles",
addlebrained,70,aj:1,False,,,,,True,,,
addled,70,aj:1,False,,,,,True,,,
addlepated,70,aj:1,False,,,,,True,,,
address,35,n:2;v:2,True,35,,,,True,,"addressed, addressing, addresses | addresses",
addressable,50,aj:1,False,,,,,True,,,
addressee,35,n:2,True,35,,,,True,,addressee's | addressees,
adduce,50,v:1,False,,,,,True,,"adduced, adducing, adduces",
adduceable,70,aj:1,False,,,,,True,,,
adducer,70,n:1,True,70,,,,True,,"adducers, adducer's",
adducible,70,aj:1,False,,,,,True,,,
adduct,70,n:1;v:1,True,70,,,,True,,"adducted, adducting, adducts | adducts",
adduction,70,n:1,True,70,,,,True,,adductions,
adductor,70,n:1,True,70,,,,True,,adductors,
ademption,70,n:1,True,70,,,,True,,ademptions,
adenectomy,70,n:1,True,70,,,,True,,adenectomies,
adenine,60,n:1,True,60,,,,True,,,
adenitis,70,n:2,True,70,,,,True,,adenitises,
adenocarcinoma,60,n:1,True,60,,,,True,,adenocarcinomas,
adenohypophysis,50,n:1,True,50,,,,True,,adenoids,
adenoid,60,n:1;aj:1,True,60,,,,True,,,
adenoidal,50,aj:1,False,,,,,True,,,
adenoidectomy,70,n:1,True,70,,,,True,,adenoidectomies,
adenoma,70,n:1,True,70,,,,True,,adenomas,
adenosine,70,n:2,True,70,,,,True,,adenosines,
adenovirus,70,n:2,True,70,,,,True,,adenovirus's | adenoviruses,
adept,35,n:2;aj:1,True,35,,,,True,,"adepts, adept's",
adeptly,40,av:1,False,,,,,True,,,
adeptness,50,n:1,True,50,,,,True,,,
adequacy,40,n:1,True,40,,,,True,,,
adequate,35,aj:1,False,,,,,True,,,
adequately,35,av:1,False,,,,,True,,,
adequateness,60,n:1,True,60,,,,True,,,
adermin,70,n:1,True,70,,,,True,,,
adessive,70,n:2,True,70,,,,True,,adessives,
adhere,35,v:3,False,,,,,True,,"-, -, adheres | -, adhering, - | adhered, -, -",
adherence,35,n:1,True,35,,,,True,,,
adherent,35,n:2;aj:1,True,35,,,,True,,adherent's | adherents,
adhesion,35,n:1,True,35,,,,True,,,
adhesive,35,n:2;aj:1,True,35,,,,True,,adhesives,
adhesively,70,av:1,False,,,,,True,,,
adhesiveness,60,n:1,True,60,,,,True,,,
adhibit,70,v:1,False,,,,,True,,"adhibited, adhibiting, adhibits",
adiabatic,50,aj:1,False,,,,,True,,,
adiabatically,70,av:1,False,,,,,True,,,
adiaphorism,70,n:1,True,70,,,,True,,,
adiaphorous,70,aj:1,False,,,,,True,,,
adiathermancy,70,n:1,True,70,,,,True,,,
adieu,50,n:1,True,50,,,,True,,(adieus | ~: adieux),
adios,50,i:1,False,,,,,True,,,_~
adipocere,70,n:2,True,70,,,,True,,adipoceres,
adipose,50,aj:1,False,,,,,True,,,
adiposity,70,n:2,True,70,,,,True,,adiposities,
adit,70,n:1,True,70,,,,True,,adits,
adj,50,abbr:1,False,,,,,True,,,_~
adjacency,60,n:1,True,60,,,,True,,,
adjacent,35,aj:1,False,,,,,True,,,
adjacently,50,av:1,False,,,,,True,,,
adjectival,40,aj:1,False,,,,,True,,,
adjectivally,50,av:1,False,,,,,True,,,
adjective,35,n:1;aj:1,True,35,,,,True,,adjectives,
adjoin,35,v:1,False,,,,,True,,"adjoined, adjoining, adjoins",
adjoining,40,aj:1,False,,,,,True,,,
adjoint,70,n:2,True,70,,,,True,,adjoints,
adjourn,35,v:2,False,,,,,True,,"adjourned, adjourning, adjourns",
adjournment,35,n:1,True,35,,,,True,,adjournments,
adjudge,50,v:1,False,,,,,True,,"adjudged, adjudging, adjudges",
adjudgement,70,n:1,True,70,,,,True,,adjudgements-,
adjudgment,70,n:1,True,70,,,,True,,,
adjudicate,40,v:1,False,,,,,True,,"adjudicated, adjudicating, adjudicates",
adjudication,50,n:2,True,50,,,,True,,adjudications,
adjudicative,60,aj:1,False,,,,,True,,,
adjudicator,40,n:1,True,40,,,,True,,"adjudicators, adjudicator's",
adjudicatory,60,aj:1,False,,,,,True,,,
adjunct,35,n:1;aj:1,True,35,,,,True,,"adjuncts, adjunct's",
adjunction,70,n:1,True,70,,,,True,,adjunctions,
adjunctive,70,aj:1,False,,,,,True,,,
adjuration,50,n:1,True,50,,,,True,,adjurations,
adjuratory,70,aj:1,False,,,,,True,,,
adjure,50,v:1,False,,,,,True,,"adjured, adjuring, adjures",
adjust,35,v:1,False,,,,,True,,"adjusted, adjusting, adjusts",
adjustable,35,aj:1,False,,,,,True,,,
adjuster,50,n:1,True,50,,,,True,,"adjusters, adjuster's",_
adjustment,35,n:1,True,35,,,,True,,adjustments,
adjutancy,70,n:1,True,70,,,,True,,adjutancies,
adjutant,50,n:1,True,50,,,,True,,"adjutants, adjutant's",
adjuvant,70,n:1;aj:1,True,70,,,,True,,adjuvants,
adman,50,n:1,True,50,,,,True,,"admen, adman's, admen's",
admass,70,n:1,True,70,,,,True,,"admasses, admass's",
admeasure,70,v:1,False,,,,,True,,"admeasured, admeasuring, admeasures",
admeasurement,70,n:1,True,70,,,,True,,admeasurements,
admin,60,n:1,True,60,,,,True,,,
adminicle,70,n:1,True,70,,,,True,,adminicles,
administer,35,v:2,False,,,,,True,,"-, -, administers | administered, administering, -",
administrable,70,aj:1,False,,,,,True,,,
administrant,70,n:1,True,70,,,,True,,administrants,
administrate,50,v:2,False,,,,,True,,"administrated, administrating, administrates",
administration,35,n:3,True,35,,,,True,,administration's | administrations,
administrative,35,aj:1,False,,,,,True,,,
administratively,50,av:1,False,,,,,True,,,
administrator,35,n:2,True,35,,,,True,,administrator's | administrators,
admirability,70,n:1,True,70,,,,True,,admirabilities,
admirable,35,aj:1,False,,,,,True,,,
admirableness,70,n:2,True,70,,,,True,,admirablenesses,
admirably,35,av:1,False,,,,,True,,,
admiral,35,n:2,True,35,,,,True,,"admirals, admiral's",
admiralty,50,n:1,True,50,,,,True,,admiralty's,
admiration,35,n:1,True,35,,,,True,,,
admire,35,v:2,False,,,,,True,,"admired, admiring, admires",
admirer,35,n:2,True,35,,,,True,,admirer's | admirers,
admiring,40,aj:1,False,,,,,True,,,
admiringly,40,av:1,False,,,,,True,,,
admissibility,50,n:1,True,50,,,,True,,,
admissible,35,aj:1,False,,,,,True,,,
admissibleness,70,n:2,True,70,,,,True,,admissiblenesses,
admissibly,60,av:1,False,,,,,True,,,
admission,35,n:1,True,35,,,,True,,admissions,
admissive,70,aj:1,False,,,,,True,,,
admit,35,v:1,False,,,,,True,,"admitted, admitting, admits",
admittance,35,n:2,True,35,,,,True,,admittances-,
admittedly,35,av:1,False,,,,,True,,,
admix,60,v:1,False,,,,,True,,"admixed, admixing, admixes",
admixture,50,n:1,True,50,,,,True,,admixtures,
admonish,35,v:1,False,,,,,True,,"admonished, admonishing, admonishes",
admonisher,70,n:1,True,70,,,,True,,"admonishers, admonisher's",
admonishingly,70,av:1,False,,,,,True,,,
admonishment,50,n:1,True,50,,,,True,,admonishments,
admonition,35,n:1,True,35,,,,True,,admonitions,
admonitory,50,aj:1,False,,,,,True,,,
adnate,70,aj:1,False,,,,,True,,,
ado,35,n:1,True,35,,,,True,,ado's,
adobe,35,n:2,True,35,,,,True,,adobes,
adolescence,35,n:2,True,35,,,,True,,adolescences,
adolescent,35,n:3;aj:1,True,35,,,,True,,adolescent's | adolescents,
adonis,70,n:1,True,70,,,,True,,adonis's,
adopt,35,v:2,False,,,,,True,,"-, -, adopts | adopted, adopting, -",
adoptable,60,aj:1,False,,,,,True,,,
adopted,40,aj:1,False,,,,,True,,,
adoptee,70,n:1,True,70,,,,True,,"adoptees, adoptee's",
adopter,60,n:1,True,60,,,,True,,"adopters, adopter's",
adoption,35,n:2,True,35,,,,True,,adoptions,
adoptive,40,aj:1,False,,,,,True,,,
adoptively,70,av:1,False,,,,,True,,,
adorable,35,aj:1,False,,,,,True,,,
adorableness,60,n:1,True,60,,,,True,,,
adorably,50,av:1,False,,,,,True,,,
adoration,35,n:1,True,35,,,,True,,,
adore,35,v:2,False,,,,,True,,"adored, adoring, adores",
adorer,60,n:1,True,60,,,,True,,"adorers, adorer's",
adoring,70,aj:1,False,,,,,True,,,
adoringly,50,av:1,False,,,,,True,,,
adorn,35,v:2,False,,,,,True,,"adorned, adorning, adorns",
adorner,70,n:1,True,70,,,,True,,adorners,
adornment,35,n:1,True,35,,,,True,,adornments,
adrenal,50,n:2;aj:1,True,50,,,,True,,adrenals,
adrenaline,40,n:2,True,40,,,,True,,adrenaline's,_
adrenergic,60,aj:1,False,,,,,True,,,
adrenocorticotropic,70,aj:1,False,,,,,True,,,
adrift,35,aj:1;av:1,False,,,,,True,,,
adroit,35,aj:1,False,,,,,True,,,
adroitly,35,av:1,False,,,,,True,,,
adroitness,50,n:1,True,50,,,,True,,,
adscititious,70,aj:1,False,,,,,True,,,
adscription,70,n:1,True,70,,,,True,,adscriptions,
adsorb,60,v:1,False,,,,,True,,"adsorbed, adsorbing, adsorbs",
adsorbable,70,aj:1,False,,,,,True,,,
adsorbate,70,n:1;aj:1,True,70,,,,True,,adsorbates,
adsorbent,60,n:1;aj:1,True,60,,,,True,,adsorbents,
adsorption,60,n:1,True,60,,,,True,,adsorptions,
adsorptive,70,aj:1,False,,,,,True,,,
aduki,70,n:1,True,70,,,,True,,,
adularia,70,n:2,True,70,,,,True,,adularias,
adulate,50,v:1,False,,,,,True,,"adulated, adulating, adulates",
adulation,35,n:1,True,35,,,,True,,,
adulator,60,n:1,True,60,,,,True,,"adulators, adulator's",
adulatory,60,aj:1,False,,,,,True,,,
adult,35,n:2;aj:1,True,35,,,,True,,adult's | adults,
adulterant,50,n:1;aj:1,True,50,,,,True,,adulterants,
adulterate,35,v:1,False,,,,,True,,"adulterated, adulterating, adulterates",
adulteration,35,n:2,True,35,,,,True,,adulterations-,
adulterator,70,n:1,True,70,,,,True,,"adulterators, adulterator's",
adulterer,50,n:2,True,50,,,,True,,adulterer's | adulterers,
adulteress,50,n:1,True,50,,,,True,,"adulteresses, adulteress's",
adulterine,70,aj:1,False,,,,,True,,,
adulterous,50,aj:1,False,,,,,True,,,
adulterously,70,av:1,False,,,,,True,,,
adultery,35,n:2,True,35,,,,True,,adulteries,
adulthood,35,n:1,True,35,,,,True,,,
adumbral,70,aj:1,False,,,,,True,,,
adumbrate,50,v:1,False,,,,,True,,"adumbrated, adumbrating, adumbrates",
adumbration,50,n:1,True,50,,,,True,,,
adumbrative,70,aj:1,False,,,,,True,,,
adust,70,aj:1,False,,,,,True,,,
adv,50,abbr:1,False,,,,,True,,,_~
advance,35,n:2;v:2;aj:1,True,35,,,,True,,"advanced, advancing, advances | advances",
advanced,35,aj:1,False,,,,,True,,,
advancement,35,n:2,True,35,,,,True,,advancements,
advancer,70,n:1,True,70,,,,True,,"advancers, advancer's",
advancing,70,aj:1,False,,,,,True,,,
advantage,35,v:3;n:1,True,35,,,,True,,"-, advantaging, - | advantaged, -, advantages | advantages",
advantageous,35,aj:1,False,,,,,True,,,
advantageously,50,av:1,False,,,,,True,,,
advection,70,n:1,True,70,,,,True,,advections,
advent,35,n:2,True,35,,,,True,,advents,
adventitia,70,n:1,True,70,,,,True,,adventitias,
adventitious,50,aj:1,False,,,,,True,,,
adventitiously,60,av:1,False,,,,,True,,,
adventure,35,v:4;n:2,True,35,,,,True,,"-, -, adventures | -, adventuring, - | adventure's | adventured, -, - | adventures",
adventurer,35,n:1,True,35,,,,True,,"adventurers, adventurer's",
adventuresome,50,aj:1,False,,,,,True,,,
adventuress,50,n:1,True,50,,,,True,,"adventuresses, adventuress's",
adventurism,60,n:2,True,60,,,,True,,adventurisms-,
adventurist,60,n:1,True,60,,,,True,,adventurists,
adventurous,35,aj:1,False,,,,,True,,,
adventurously,50,av:1,False,,,,,True,,,
adventurousness,60,n:1,True,60,,,,True,,,
adverb,35,n:2,True,35,,,,True,,adverbs,
adverbial,35,n:2;aj:1,True,35,,,,True,,adverbials,
